,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_BR_nT,OMNI_BT_nT,OMNI_BN_nT,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncm3,OMNI_TEMP_DegK,Time,PIONEER_DIST_Au,PIONEER_LAT_deg,PIONEER_LONG_deg,PIONEER_BR_nT,PIONEER_BT_nT,PIONEER_BN_nT,PIONEER_MAG_AVG_nT,PIONEER_SPEED_kms,PIONEER_DENSITY_Ncm3,PIONEER_TEMP_DegK,Time_offset_hours,new_time,LAT_DIFF_deg,LONG_DIFF_deg,SCALED_PIONEER_DENSITY,SCALED_PIONEER_MAG_AVG,Speed_DIFF_Kms,Density_DIFF_Ncc,Mag_DIFF_nT
0,1972-05-01 02:00:00+00:00,-4.1,145.3,4.1,-5.0,-1.2,7.9,366.0,14.2,41363.0,1972-05-02 12:00:00+00:00,1.32,-5.4,151.3,1.4524,3.4547,-0.9769,4.188,392.0,11.2621,12386.0,34,1972-05-01 02:00:00+00:00,1.3000000000000007,6.0,19.62308304,5.52816,26.0,5.423083040000002,2.3718400000000006
1,1972-05-01 03:00:00+00:00,-4.1,145.3,-0.2,-3.4,5.7,9.0,373.0,12.3,50253.0,1972-05-02 13:00:00+00:00,1.32,-5.4,151.4,-1.2231,4.4664,0.1907,4.8982,387.9,9.972000000000001,18764.0,34,1972-05-01 03:00:00+00:00,1.3000000000000007,6.099999999999994,17.375212800000003,6.465624,14.899999999999977,5.075212800000003,2.534376
2,1972-05-01 04:00:00+00:00,-4.1,145.4,1.4,2.8,-6.9,8.2,390.0,13.0,145055.0,1972-05-02 14:00:00+00:00,1.32,-5.3,151.4,-0.1913,-0.9737,-2.6174,5.2886,392.0,11.64,35271.0,34,1972-05-01 04:00:00+00:00,1.2000000000000002,6.0,20.281536000000003,6.980952,2.0,7.281536000000003,1.219047999999999
3,1972-05-01 05:00:00+00:00,-4.1,145.4,-2.1,-1.3,4.5,8.2,407.0,25.2,103265.0,1972-05-02 16:00:00+00:00,1.32,-5.3,151.5,3.9368,-2.5177,3.6635,6.4619,382.0,4.0147,109803.0,35,1972-05-01 05:00:00+00:00,1.2000000000000002,6.099999999999994,6.9952132800000015,8.529708000000001,25.0,18.204786719999998,0.3297080000000019
4,1972-05-01 05:00:00+00:00,-4.1,145.4,-2.1,-1.3,4.5,8.2,407.0,25.2,103265.0,1972-05-02 19:00:00+00:00,1.32,-5.3,151.6,-0.8869,0.6699,-1.9808,2.9705,351.7,5.1796,127463.0,38,1972-05-01 05:00:00+00:00,1.2000000000000002,6.199999999999989,9.02493504,3.92106,55.30000000000001,16.17506496,4.278939999999999
5,1972-05-01 05:00:00+00:00,-4.1,145.4,-2.1,-1.3,4.5,8.2,407.0,25.2,103265.0,1972-05-02 20:00:00+00:00,1.32,-5.3,151.7,-2.3681,-0.1432,-1.6762,3.1219,340.9,4.1233,116369.0,39,1972-05-01 05:00:00+00:00,1.2000000000000002,6.299999999999983,7.1844379200000015,4.120908,66.10000000000002,18.01556208,4.079091999999999
6,1972-05-02 00:00:00+00:00,-4.1,146.2,4.6,-1.2,-4.0,6.8,424.0,5.4,165484.0,1972-05-03 15:00:00+00:00,1.33,-5.3,152.2,-1.2426,-0.3921,1.5488,2.1365,353.1,3.6519,19362.0,39,1972-05-02 00:00:00+00:00,1.2000000000000002,6.0,6.459845910000001,2.841545,70.89999999999998,1.0598459100000008,3.958455
7,1972-05-02 01:00:00+00:00,-4.0,146.2,5.4,1.5,-4.6,7.4,431.0,5.8,180603.0,1972-05-03 14:00:00+00:00,1.33,-5.3,152.2,-0.4141,-0.7354,-0.0294,1.2293,366.5,4.1761,31550.0,37,1972-05-02 01:00:00+00:00,1.2999999999999998,6.0,7.38710329,1.6349690000000001,64.5,1.58710329,5.7650310000000005
8,1972-05-02 01:00:00+00:00,-4.0,146.2,5.4,1.5,-4.6,7.4,431.0,5.8,180603.0,1972-05-03 16:00:00+00:00,1.33,-5.3,152.2,-0.7802,-1.1959,-0.4485,2.4435,349.8,3.8771,21143.0,39,1972-05-02 01:00:00+00:00,1.2999999999999998,6.0,6.85820219,3.2498549999999997,81.19999999999999,1.0582021900000003,4.150145
9,1972-05-02 02:00:00+00:00,-4.0,146.2,-2.5,2.5,1.7,4.1,445.0,5.2,195544.0,1972-05-03 17:00:00+00:00,1.33,-5.3,152.3,-0.1941,-1.4409,-2.3492,2.8024,354.6,4.47,17774.0,39,1972-05-02 02:00:00+00:00,1.2999999999999998,6.100000000000023,7.906983,3.727192,90.39999999999998,2.706983,0.3728079999999996
10,1972-05-02 03:00:00+00:00,-4.0,146.3,0.7,1.5,-0.7,4.5,459.0,6.4,206853.0,1972-05-03 18:00:00+00:00,1.33,-5.3,152.3,0.1774,-1.4917,-2.2628,2.7411,350.5,4.9839,20875.0,39,1972-05-02 03:00:00+00:00,1.2999999999999998,6.0,8.816020710000002,3.645663,108.5,2.4160207100000015,0.8543370000000001
11,1972-05-02 03:00:00+00:00,-4.0,146.3,0.7,1.5,-0.7,4.5,459.0,6.4,206853.0,1972-05-03 19:00:00+00:00,1.33,-5.3,152.4,0.278,-1.7534,-2.2304,2.8924,343.7,5.2308,19057.0,40,1972-05-02 03:00:00+00:00,1.2999999999999998,6.099999999999994,9.252762120000002,3.846892,115.30000000000001,2.8527621200000013,0.653108
12,1972-05-02 05:00:00+00:00,-4.0,146.4,2.7,1.8,0.2,3.9,459.0,5.1,152053.0,1972-05-03 20:00:00+00:00,1.33,-5.3,152.4,-0.4535,-1.4266,-2.7843,3.2026,350.9,5.7873,12873.0,39,1972-05-02 05:00:00+00:00,1.2999999999999998,6.0,10.23715497,4.259458,108.10000000000002,5.137154970000001,0.3594580000000005
13,1972-05-02 07:00:00+00:00,-4.0,146.4,-0.1,-2.7,-3.3,7.2,491.0,5.1,161685.0,1972-05-03 21:00:00+00:00,1.33,-5.3,152.3,-0.4887,-0.3425,-4.5753,4.7064,364.8,10.1498,14495.0,38,1972-05-02 07:00:00+00:00,1.2999999999999998,5.900000000000006,17.953981220000003,6.259512000000001,126.19999999999999,12.853981220000003,0.9404879999999993
14,1972-05-02 08:00:00+00:00,-4.0,146.5,2.7,-4.4,-5.0,8.0,489.0,5.0,140020.0,1972-05-03 22:00:00+00:00,1.33,-5.3,152.4,0.41600000000000004,-0.8244,-4.6456,5.3852,365.4,10.7781,17267.0,38,1972-05-02 08:00:00+00:00,1.2999999999999998,5.900000000000006,19.065381090000002,7.162316000000001,123.60000000000002,14.065381090000002,0.8376839999999994
15,1972-05-02 09:00:00+00:00,-4.0,146.5,6.9,-4.4,-0.1,8.9,475.0,5.0,182488.0,1972-05-03 23:00:00+00:00,1.33,-5.3,152.4,-0.5525,3.9754,-3.5548,5.9276,362.4,10.3617,26586.0,38,1972-05-02 09:00:00+00:00,1.2999999999999998,5.900000000000006,18.328811130000002,7.883708,112.60000000000002,13.328811130000002,1.016292
16,1972-05-02 09:00:00+00:00,-4.0,146.5,6.9,-4.4,-0.1,8.9,475.0,5.0,182488.0,1972-05-04 00:00:00+00:00,1.33,-5.3,152.4,0.3902,2.4721,-4.3111,5.8189,355.0,7.6049,19139.0,39,1972-05-02 09:00:00+00:00,1.2999999999999998,5.900000000000006,13.452307610000002,7.739137,120.0,8.452307610000002,1.160863
17,1972-05-02 09:00:00+00:00,-4.0,146.5,6.9,-4.4,-0.1,8.9,475.0,5.0,182488.0,1972-05-04 01:00:00+00:00,1.34,-5.2,152.5,1.8478,5.3857,-1.3915,6.4302,355.7,8.1811,29569.0,40,1972-05-02 09:00:00+00:00,1.2000000000000002,6.0,14.689983160000002,8.616468000000001,119.30000000000001,9.689983160000002,0.28353199999999923
18,1972-05-02 11:00:00+00:00,-4.0,146.6,6.0,-5.2,-1.7,8.9,491.0,4.7,243063.0,1972-05-04 02:00:00+00:00,1.34,-5.2,152.5,2.0992,4.8826,3.1316,6.4947,362.9,9.4228,25456.0,39,1972-05-02 11:00:00+00:00,1.2000000000000002,5.900000000000006,16.919579680000005,8.702898000000001,128.10000000000002,12.219579680000006,0.19710199999999922
19,1972-05-02 11:00:00+00:00,-4.0,146.6,6.0,-5.2,-1.7,8.9,491.0,4.7,243063.0,1972-05-04 03:00:00+00:00,1.34,-5.2,152.6,3.8378,3.7536,2.6929,6.3166,355.6,12.8058,47507.0,40,1972-05-02 11:00:00+00:00,1.2000000000000002,6.0,22.99409448,8.464244,135.39999999999998,18.294094480000002,0.4357559999999996
20,1972-05-02 12:00:00+00:00,-4.0,146.6,5.6,-7.4,-0.9,9.7,522.0,5.1,318005.0,1972-05-04 04:00:00+00:00,1.34,-5.2,152.6,3.7371,2.9017,2.9699,5.8255,351.5,11.0225,58216.0,40,1972-05-02 12:00:00+00:00,1.2000000000000002,6.0,19.792001000000006,7.806170000000001,170.5,14.692001000000007,1.8938299999999986
21,1972-05-02 15:00:00+00:00,-4.0,146.8,6.2,-5.3,6.3,10.8,540.0,6.1,353011.0,1972-05-04 07:00:00+00:00,1.34,-5.2,152.7,2.2353,2.7131,5.0176,6.3913,357.0,15.3931,27676.0,40,1972-05-02 15:00:00+00:00,1.2000000000000002,5.899999999999977,27.639850360000004,8.564342,183.0,21.539850360000003,2.235658000000001
22,1972-05-02 15:00:00+00:00,-4.0,146.8,6.2,-5.3,6.3,10.8,540.0,6.1,353011.0,1972-05-04 08:00:00+00:00,1.34,-5.2,152.8,2.5177,3.4286,4.8719,6.7356,343.0,15.4166,24826.0,41,1972-05-02 15:00:00+00:00,1.2000000000000002,6.0,27.682046960000005,9.025704000000001,197.0,21.582046960000007,1.7742959999999997
23,1972-05-02 16:00:00+00:00,-4.0,146.8,5.7,-8.7,1.9,11.2,531.0,6.1,375660.0,1972-05-04 06:00:00+00:00,1.34,-5.2,152.7,1.9787,2.1755,3.3689,4.7242,370.4,14.3808,46427.0,38,1972-05-02 16:00:00+00:00,1.2000000000000002,5.899999999999977,25.822164480000005,6.330428,160.60000000000002,19.722164480000004,4.869571999999999
24,1972-05-03 07:00:00+00:00,-3.9,147.4,8.3,-6.9,-0.5,11.1,443.0,7.2,186843.0,1972-05-04 17:00:00+00:00,1.34,-5.2,153.0,2.8639,-11.6492,1.0417,12.2627,416.3,4.0844,313796.0,34,1972-05-03 07:00:00+00:00,1.3000000000000003,5.599999999999994,7.33394864,16.432018000000003,26.69999999999999,0.13394863999999984,5.332018000000003
25,1972-05-03 07:00:00+00:00,-3.9,147.4,8.3,-6.9,-0.5,11.1,443.0,7.2,186843.0,1972-05-04 18:00:00+00:00,1.34,-5.2,153.0,1.8730000000000002,-12.6868,-0.3692,13.3031,403.2,3.31,203219.0,35,1972-05-03 07:00:00+00:00,1.3000000000000003,5.599999999999994,5.943436000000001,17.826154000000002,39.80000000000001,1.2565639999999991,6.726154000000003
26,1972-05-03 09:00:00+00:00,-3.9,147.5,2.2,-11.2,-2.0,11.7,459.0,5.7,203425.0,1972-05-04 16:00:00+00:00,1.34,-5.2,153.0,2.3366,-11.1689,-0.9384,12.1288,452.8,4.5314,439679.0,31,1972-05-03 09:00:00+00:00,1.3000000000000003,5.5,8.13658184,16.252592,6.199999999999989,2.4365818399999997,4.552592000000001
27,1972-05-03 09:00:00+00:00,-3.9,147.5,2.2,-11.2,-2.0,11.7,459.0,5.7,203425.0,1972-05-04 23:00:00+00:00,1.34,-5.2,153.1,1.9115,-10.8709,0.508,11.1708,376.7,3.7765,115908.0,38,1972-05-03 09:00:00+00:00,1.3000000000000003,5.599999999999994,6.7810834,14.968872000000001,82.30000000000001,1.0810833999999998,3.2688720000000018
28,1972-05-03 10:00:00+00:00,-3.9,147.5,4.9,-7.6,0.6,9.5,457.0,7.3,262056.0,1972-05-04 20:00:00+00:00,1.34,-5.2,153.0,1.5359,-11.7389,1.8241,12.2821,416.9,3.907,185204.0,34,1972-05-03 10:00:00+00:00,1.3000000000000003,5.5,7.015409200000001,16.458014000000002,40.10000000000002,0.28459079999999926,6.958014000000002
29,1972-05-03 10:00:00+00:00,-3.9,147.5,4.9,-7.6,0.6,9.5,457.0,7.3,262056.0,1972-05-04 21:00:00+00:00,1.34,-5.2,153.1,3.8255,-11.0121,-0.9569,12.0483,400.0,2.8456,144794.0,35,1972-05-03 10:00:00+00:00,1.3000000000000003,5.599999999999994,5.109559360000001,16.144722,57.0,2.1904406399999985,6.644722000000002
30,1972-05-03 10:00:00+00:00,-3.9,147.5,4.9,-7.6,0.6,9.5,457.0,7.3,262056.0,1972-05-04 22:00:00+00:00,1.34,-5.2,153.1,2.1845,-11.1683,0.9657,11.6895,396.8,3.6533,154061.0,36,1972-05-03 10:00:00+00:00,1.3000000000000003,5.599999999999994,6.559865480000002,15.663930000000002,60.19999999999999,0.740134519999998,6.163930000000002
31,1972-05-03 11:00:00+00:00,-3.9,147.6,4.2,-4.1,1.1,6.9,462.0,7.8,328161.0,1972-05-04 19:00:00+00:00,1.34,-5.2,153.1,2.5843,-12.4925,1.8782,12.9719,437.9,2.2933,206157.0,32,1972-05-03 11:00:00+00:00,1.3000000000000003,5.5,4.11784948,17.382346000000002,24.100000000000023,3.6821505199999995,10.482346000000001
32,1972-05-04 21:00:00+00:00,-3.8,148.9,3.9,-1.9,1.6,4.7,448.0,4.6,113063.0,1972-05-06 08:00:00+00:00,1.36,-5.1,154.1,1.5178,-0.6053,0.1079,2.7201,433.5,2.8029,81664.0,35,1972-05-04 21:00:00+00:00,1.2999999999999998,5.199999999999989,5.184243840000001,3.699336,14.5,0.584243840000001,1.000664
33,1972-05-04 22:00:00+00:00,-3.8,149.0,4.2,-1.2,0.5,4.5,441.0,4.5,96379.0,1972-05-06 07:00:00+00:00,1.35,-5.1,154.1,0.6921,-2.1830000000000003,-0.1682,2.8569,445.5,1.8484,62538.0,33,1972-05-04 22:00:00+00:00,1.2999999999999998,5.099999999999994,3.3687090000000004,3.856815,4.5,1.1312909999999996,0.6431849999999999
34,1972-05-04 22:00:00+00:00,-3.8,149.0,4.2,-1.2,0.5,4.5,441.0,4.5,96379.0,1972-05-06 09:00:00+00:00,1.36,-5.1,154.1,1.6714,-0.9783,0.4031,2.7998,426.6,2.4475,66181.0,35,1972-05-04 22:00:00+00:00,1.2999999999999998,5.099999999999994,4.526896,3.807728,14.399999999999977,0.02689599999999981,0.692272
35,1972-05-05 00:00:00+00:00,-3.7,149.1,4.0,1.0,-0.2,4.7,440.0,4.8,110608.0,1972-05-06 10:00:00+00:00,1.36,-5.1,154.2,1.1939,-1.1975,1.156,2.6131,436.8,2.2217,64460.0,34,1972-05-05 00:00:00+00:00,1.3999999999999995,5.099999999999994,4.10925632,3.5538160000000003,3.1999999999999886,0.6907436799999997,1.1461839999999999
36,1972-05-05 01:00:00+00:00,-3.7,149.1,3.7,1.1,0.2,4.6,439.0,4.5,103247.0,1972-05-06 11:00:00+00:00,1.36,-5.1,154.2,1.8281,-0.0673,1.6807,2.7999,436.9,2.313,83603.0,34,1972-05-05 01:00:00+00:00,1.3999999999999995,5.099999999999994,4.278124800000001,3.8078640000000004,2.1000000000000227,0.2218751999999986,0.7921359999999993
37,1972-05-05 02:00:00+00:00,-3.7,149.1,3.8,1.3,0.7,4.6,445.0,4.9,102526.0,1972-05-06 12:00:00+00:00,1.36,-5.1,154.3,1.8923,-1.2634,-0.4487,2.6902,438.1,2.0533,63618.0,34,1972-05-05 02:00:00+00:00,1.3999999999999995,5.200000000000017,3.797783680000001,3.658672,6.899999999999977,1.1022163199999993,0.9413279999999995
38,1972-05-05 04:00:00+00:00,-3.7,149.2,2.9,-0.5,2.3,4.4,441.0,4.8,111243.0,1972-05-06 13:00:00+00:00,1.36,-5.1,154.3,-0.0479,-1.6723,-1.04,2.1942,451.2,1.7683,70286.0,33,1972-05-05 04:00:00+00:00,1.3999999999999995,5.100000000000023,3.2706476800000006,2.984112,10.199999999999989,1.5293523199999992,1.4158880000000003
39,1972-05-05 05:00:00+00:00,-3.7,149.3,2.0,-2.6,0.2,3.8,449.0,4.1,117072.0,1972-05-06 14:00:00+00:00,1.36,-5.1,154.3,-0.7968,-1.1489,-1.5749,2.2999,450.6,1.8808,64344.0,33,1972-05-05 05:00:00+00:00,1.3999999999999995,5.0,3.4787276800000004,3.127864,1.6000000000000227,0.6212723199999992,0.6721359999999996
40,1972-05-05 06:00:00+00:00,-3.7,149.3,4.5,0.3,1.2,5.3,430.0,4.4,112340.0,1972-05-06 15:00:00+00:00,1.36,-5.1,154.4,-1.4872,-1.1986,-0.3702,2.2495,447.4,1.8846,58096.0,33,1972-05-05 06:00:00+00:00,1.3999999999999995,5.099999999999994,3.4857561600000007,3.05932,17.399999999999977,0.9142438399999997,2.24068
41,1972-05-05 06:00:00+00:00,-3.7,149.3,4.5,0.3,1.2,5.3,430.0,4.4,112340.0,1972-05-06 16:00:00+00:00,1.36,-5.1,154.3,-0.7762,-1.2465,-1.2633,2.415,445.5,1.5479,43353.0,34,1972-05-05 06:00:00+00:00,1.3999999999999995,5.0,2.8629958400000004,3.2844,15.5,1.53700416,2.0155999999999996
42,1972-05-05 07:00:00+00:00,-3.7,149.3,2.8,-1.4,0.3,4.8,431.0,3.8,126178.0,1972-05-06 17:00:00+00:00,1.36,-5.1,154.3,-1.1528,-1.0499,-2.148,2.7239,445.9,1.6921,32787.0,34,1972-05-05 07:00:00+00:00,1.3999999999999995,5.0,3.1297081600000003,3.7045040000000005,14.899999999999977,0.6702918399999995,1.0954959999999994
43,1972-05-06 03:00:00+00:00,-3.6,150.1,3.5,-1.7,3.9,5.8,442.0,8.6,97419.0,1972-05-07 13:00:00+00:00,1.37,-5.0,155.0,0.889,-1.859,-0.8449,2.6445,446.6,2.355,58920.0,34,1972-05-06 03:00:00+00:00,1.4,4.900000000000006,4.4200995,3.622965,4.600000000000023,4.1799005,2.1770349999999996
44,1972-05-06 03:00:00+00:00,-3.6,150.1,3.5,-1.7,3.9,5.8,442.0,8.6,97419.0,1972-05-07 14:00:00+00:00,1.37,-5.0,154.9,1.8459,-1.6067,0.9665,2.7928,435.5,2.6461,72634.0,35,1972-05-06 03:00:00+00:00,1.4,4.800000000000011,4.966465090000002,3.8261360000000004,6.5,3.633534909999998,1.9738639999999994
45,1972-05-06 04:00:00+00:00,-3.6,150.2,1.3,-4.7,0.0,6.7,441.0,7.6,95028.0,1972-05-07 15:00:00+00:00,1.37,-5.0,155.0,-0.9531,-1.1606,-0.6347,2.3825,438.3,2.6472,111331.0,35,1972-05-06 04:00:00+00:00,1.4,4.800000000000011,4.968529680000001,3.264025,2.6999999999999886,2.6314703199999983,3.435975
46,1972-05-06 04:00:00+00:00,-3.6,150.2,1.3,-4.7,0.0,6.7,441.0,7.6,95028.0,1972-05-07 17:00:00+00:00,1.37,-5.0,155.1,1.9747,-0.4147,-0.1802,2.4731,419.3,2.5449,58935.0,37,1972-05-06 04:00:00+00:00,1.4,4.900000000000006,4.776522810000001,3.3881470000000005,21.69999999999999,2.8234771899999984,3.3118529999999997
47,1972-05-06 05:00:00+00:00,-3.6,150.2,6.8,-1.3,2.4,7.6,453.0,6.0,119796.0,1972-05-07 16:00:00+00:00,1.37,-5.0,155.0,-0.6346,-1.9256,-1.0629,2.4278,438.3,2.403,66345.0,35,1972-05-06 05:00:00+00:00,1.4,4.800000000000011,4.510190700000001,3.326086,14.699999999999989,1.4898092999999992,4.2739139999999995
48,1972-05-06 06:00:00+00:00,-3.6,150.3,3.6,-4.1,-1.7,6.8,441.0,6.3,118444.0,1972-05-07 18:00:00+00:00,1.37,-5.0,155.1,0.9536,-0.9079999999999999,-1.2343,2.5094,432.3,2.9249,74933.0,36,1972-05-06 06:00:00+00:00,1.4,4.799999999999983,5.489744810000001,3.437878,8.699999999999989,0.8102551899999986,3.362122
49,1972-05-06 08:00:00+00:00,-3.6,150.3,-1.6,-3.5,-3.2,5.2,455.0,4.9,106169.0,1972-05-07 19:00:00+00:00,1.37,-5.0,155.1,-0.6381,-1.5473,-1.8261,2.6697,442.5,2.5123,73661.0,35,1972-05-06 08:00:00+00:00,1.4,4.799999999999983,4.715335870000001,3.6574890000000004,12.5,0.18466412999999893,1.5425109999999997
50,1972-05-06 09:00:00+00:00,-3.6,150.4,-2.7,-1.9,-1.9,4.2,464.0,4.7,130747.0,1972-05-07 21:00:00+00:00,1.37,-5.0,155.2,0.1005,-1.1144,-0.7242,2.2275,429.2,2.1096,38683.0,36,1972-05-06 09:00:00+00:00,1.4,4.799999999999983,3.9595082400000003,3.0516750000000004,34.80000000000001,0.7404917599999998,1.1483249999999998
51,1972-05-06 09:00:00+00:00,-3.6,150.4,-2.7,-1.9,-1.9,4.2,464.0,4.7,130747.0,1972-05-07 22:00:00+00:00,1.37,-5.0,155.2,1.4794,-0.763,-0.597,2.2764,410.6,2.9953,83423.0,37,1972-05-06 09:00:00+00:00,1.4,4.799999999999983,5.621878570000001,3.1186680000000004,53.39999999999998,0.9218785700000005,1.0813319999999997
52,1972-05-06 10:00:00+00:00,-3.6,150.4,-1.9,-1.9,-0.6,4.1,461.0,4.5,117098.0,1972-05-07 20:00:00+00:00,1.37,-5.0,155.2,-0.7787,-0.8752,-1.2685,2.5964,450.3,2.5488,51784.0,34,1972-05-06 10:00:00+00:00,1.4,4.799999999999983,4.783842720000001,3.557068,10.699999999999989,0.2838427200000009,0.5429319999999995
53,1972-05-06 11:00:00+00:00,-3.6,150.5,2.4,0.9,-3.2,4.4,448.0,5.0,84153.0,1972-05-07 23:00:00+00:00,1.37,-5.0,155.3,0.8103,-0.6677,-1.2424,2.5780000000000003,431.7,1.7026,53040.0,36,1972-05-06 11:00:00+00:00,1.4,4.800000000000011,3.1956099400000006,3.531860000000001,16.30000000000001,1.8043900599999994,0.8681399999999995
54,1972-05-06 13:00:00+00:00,-3.6,150.5,2.5,-2.2,2.4,5.2,453.0,5.6,86576.0,1972-05-08 00:00:00+00:00,1.37,-5.0,155.3,-0.8826,-2.3609999999999998,0.3945,2.7464,437.8,1.6654,29568.0,35,1972-05-06 13:00:00+00:00,1.4,4.800000000000011,3.1257892600000003,3.7625680000000004,15.199999999999989,2.4742107399999993,1.4374319999999998
55,1972-05-06 13:00:00+00:00,-3.6,150.5,2.5,-2.2,2.4,5.2,453.0,5.6,86576.0,1972-05-08 02:00:00+00:00,1.37,-5.0,155.3,1.2121,-1.0968,1.8531,3.2477,421.0,1.8518,32620.0,37,1972-05-06 13:00:00+00:00,1.4,4.800000000000011,3.4756434200000004,4.449349000000001,32.0,2.1243565799999993,0.7506509999999995
56,1972-05-06 14:00:00+00:00,-3.6,150.6,4.5,1.0,1.3,5.7,452.0,4.0,82131.0,1972-05-08 01:00:00+00:00,1.37,-5.0,155.4,-0.6621,-2.6599,0.4944,2.9121,439.9,1.6802,25548.0,35,1972-05-06 14:00:00+00:00,1.4,4.800000000000011,3.1535673800000006,3.9895770000000006,12.100000000000023,0.8464326199999994,1.7104229999999996
57,1972-05-06 15:00:00+00:00,-3.6,150.6,2.6,1.2,0.7,4.2,490.0,2.8,145025.0,1972-05-08 03:00:00+00:00,1.37,-5.0,155.3,2.2559,-0.0052,2.1792,3.5398,426.2,2.6564,71245.0,36,1972-05-06 15:00:00+00:00,1.4,4.700000000000017,4.985797160000001,4.849526000000001,63.80000000000001,2.185797160000001,0.6495260000000007
58,1972-05-06 16:00:00+00:00,-3.6,150.7,1.8,2.3,-0.6,3.7,469.0,2.9,125125.0,1972-05-08 04:00:00+00:00,1.37,-5.0,155.4,2.6605,0.6639,2.0865,3.5852,425.6,2.421,69897.0,36,1972-05-06 16:00:00+00:00,1.4,4.700000000000017,4.5439749,4.911724,43.39999999999998,1.6439749000000003,1.2117240000000002
59,1972-05-06 17:00:00+00:00,-3.6,150.7,2.2,2.5,0.9,4.5,489.0,2.6,130544.0,1972-05-08 05:00:00+00:00,1.37,-5.0,155.4,2.4357,0.028999999999999998,2.5962,3.7689999999999997,432.3,1.7369999999999999,39064.0,36,1972-05-06 17:00:00+00:00,1.4,4.700000000000017,3.2601753,5.16353,56.69999999999999,0.6601753000000001,0.6635299999999997
60,1972-05-06 18:00:00+00:00,-3.6,150.7,2.4,3.0,-0.4,3.9,495.0,2.7,146371.0,1972-05-08 06:00:00+00:00,1.37,-5.0,155.4,1.8555,1.7121,2.6073,3.6812,431.7,2.2805,47158.0,36,1972-05-06 18:00:00+00:00,1.4,4.700000000000017,4.280270450000001,5.0432440000000005,63.30000000000001,1.5802704500000004,1.1432440000000006
61,1972-05-06 18:00:00+00:00,-3.6,150.7,2.4,3.0,-0.4,3.9,495.0,2.7,146371.0,1972-05-08 07:00:00+00:00,1.37,-5.0,155.5,2.5053,1.2931,1.8042,3.4876,420.2,2.0052,45391.0,37,1972-05-06 18:00:00+00:00,1.4,4.800000000000011,3.7635598800000003,4.778012,74.80000000000001,1.0635598800000001,0.8780120000000005
62,1972-05-06 20:00:00+00:00,-3.5,150.8,4.8,2.1,1.4,5.5,473.0,3.2,94637.0,1972-05-08 08:00:00+00:00,1.37,-5.0,155.5,1.5601,-0.9168,0.0727,2.7658,424.2,2.3819999999999997,63639.0,36,1972-05-06 20:00:00+00:00,1.5,4.699999999999989,4.4707758,3.789146,48.80000000000001,1.2707758,1.7108539999999999
63,1972-05-06 21:00:00+00:00,-3.5,150.9,4.3,-0.5,1.4,4.5,518.0,3.9,148163.0,1972-05-08 09:00:00+00:00,1.37,-4.9,155.6,0.0437,-1.5345,-0.5872,2.1161,428.4,1.9905,53066.0,36,1972-05-06 21:00:00+00:00,1.4000000000000004,4.699999999999989,3.7359694500000002,2.899057,89.60000000000002,0.16403054999999966,1.600943
64,1972-05-06 22:00:00+00:00,-3.5,150.9,3.1,-1.5,-0.7,4.2,504.0,3.4,149929.0,1972-05-08 10:00:00+00:00,1.37,-4.9,155.6,-1.2282,-1.9366,-0.9936,2.7288,428.8,1.7783,40582.0,36,1972-05-06 22:00:00+00:00,1.4000000000000004,4.699999999999989,3.3376912700000005,3.7384560000000007,75.19999999999999,0.06230872999999937,0.4615439999999995
65,1972-05-06 22:00:00+00:00,-3.5,150.9,3.1,-1.5,-0.7,4.2,504.0,3.4,149929.0,1972-05-08 11:00:00+00:00,1.37,-4.9,155.6,-0.8534,-2.351,-0.3658,2.6595,417.6,1.9102,35307.0,37,1972-05-06 22:00:00+00:00,1.4000000000000004,4.699999999999989,3.5852543800000003,3.6435150000000003,86.39999999999998,0.18525438000000038,0.5564849999999999
66,1972-05-06 23:00:00+00:00,-3.5,150.9,2.0,-2.3,-1.0,3.6,497.0,3.2,146409.0,1972-05-08 12:00:00+00:00,1.37,-4.9,155.7,-1.153,-1.6971,-0.6776,2.5041,417.3,2.0947,48474.0,37,1972-05-06 23:00:00+00:00,1.4000000000000004,4.799999999999983,3.9315424300000004,3.4306170000000007,79.69999999999999,0.7315424300000002,0.1693829999999994
67,1972-05-07 00:00:00+00:00,-3.5,151.0,2.5,-1.8,-1.8,4.2,478.0,2.3,114886.0,1972-05-08 13:00:00+00:00,1.37,-4.9,155.6,-0.2723,-1.6322,-1.4009,2.334,419.8,2.0447,36674.0,37,1972-05-07 00:00:00+00:00,1.4000000000000004,4.599999999999994,3.837697430000001,3.1975800000000003,58.19999999999999,1.537697430000001,1.0024199999999999
68,1972-05-07 00:00:00+00:00,-3.5,151.0,2.5,-1.8,-1.8,4.2,478.0,2.3,114886.0,1972-05-08 14:00:00+00:00,1.38,-4.9,155.6,-0.1336,-0.9548,-1.8133,2.3206,412.0,1.9704,44515.0,38,1972-05-07 00:00:00+00:00,1.4000000000000004,4.599999999999994,3.7524297599999996,3.2024280000000003,66.0,1.4524297599999998,0.9975719999999999
