EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,PIONEER_DIST_Au,PIONEER_LAT_deg,PIONEER_LONG_deg,PIONEER_BR_nT,PIONEER_BT_nT,PIONEER_BN_nT,PIONEER_MAG_AVG_nT,PIONEER_SPEED_kms,PIONEER_DENSITY_Ncm3,PIONEER_TEMP_DegK
 1972-11-01T19:00:00.000Z,2.92,2,210.6,-0.1476,-0.8472,0.3852,0.9512,375.7,1.1804,1127
 1972-11-01T20:00:00.000Z,2.92,2,210.6,-0.2148,-1.0288,0.077,1.1299,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-01T21:00:00.000Z,2.92,2,210.6,-0.3718,-1.0847,-0.6451,1.3361,370.3,0.5947,1513
 1972-11-01T22:00:00.000Z,2.92,2,210.6,-0.3462,-1.0983,-0.6925,1.3627,369,0.6361,2665
 1972-11-01T23:00:00.000Z,2.92,2,210.7,-0.386,-1.2209,-0.38,1.358,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T00:00:00.000Z,2.92,2,210.7,-0.7221,-1.1321,-0.0058,1.394,364.9,0.5953,8751
 1972-11-02T01:00:00.000Z,2.92,2,210.7,-1.0853,-0.3308,0.2064,1.2774,369.6,0.8945,8199
 1972-11-02T02:00:00.000Z,2.92,2,210.7,-1.6134,-0.1689,-0.1815,1.6419,365.2,0.7942,7888
 1972-11-02T03:00:00.000Z,2.92,2,210.7,-1.759,0.2807,-0.3192,1.8188,372.5,1.1419,11574
 1972-11-02T04:00:00.000Z,2.92,2,210.6,-0.1512,-0.6783,-0.3471,1.7616,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T05:00:00.000Z,2.92,2,210.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T06:00:00.000Z,2.93,2,210.7,0.1379,-1.3664,-1.0122,1.7235,375,0.5481,4982
 1972-11-02T07:00:00.000Z,2.93,2,210.7,-0.0044,-1.0332,-1.3747,1.7281,369.9,0.4303,2903
 1972-11-02T08:00:00.000Z,2.93,2,210.7,-0.3024,-0.6802,-1.6543,1.8401,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T09:00:00.000Z,2.93,2,210.7,-0.6535,-0.2814,-1.7222,1.8877,363.6,0.558,9746
 1972-11-02T10:00:00.000Z,2.93,2,210.7,-0.2895,-0.3117,-1.9071,1.9925,362.7,0.5674,8867
 1972-11-02T11:00:00.000Z,2.93,2,210.7,-0.2302,-0.2557,-2.0206,2.0597,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T12:00:00.000Z,2.93,2,210.8,-0.247,-0.003,-2.0729,2.098,358.8,0.5907,9517
 1972-11-02T13:00:00.000Z,2.93,2,210.8,-0.5771,0.0137,-2.102,2.1845,357.2,0.5144,6885
 1972-11-02T14:00:00.000Z,2.93,2,210.8,-0.8694,-0.0201,-2.0812,2.3007,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T15:00:00.000Z,2.93,2,210.7,-1.1679,1.1116,-1.5425,2.2644,357.8,0.6945,11409
 1972-11-02T16:00:00.000Z,2.93,2,210.7,-1.2649,1.0708,-1.4077,2.1843,355.7,0.9094,11873
 1972-11-02T17:00:00.000Z,2.93,2,210.7,-1.2664,1.0755,-1.3434,2.1425,355.4,0.9524,6735
 1972-11-02T18:00:00.000Z,2.93,2,210.8,-1.2348,0.9472,-1.339,2.0698,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T19:00:00.000Z,2.93,2,210.8,-0.9103,1.2745,-1.1884,1.9788,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T20:00:00.000Z,2.93,2,210.8,-1.0115,1.3885,-0.9092,1.9531,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T21:00:00.000Z,2.93,2,210.8,-0.9477,1.3773,-0.7899,1.8862,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T22:00:00.000Z,2.93,2,210.8,-0.7311,1.5507,-0.6864,1.8769,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-02T23:00:00.000Z,2.93,2,210.8,-0.8703,1.5434,-0.3726,1.8221,352.1,0.9499,6567
 1972-11-03T00:00:00.000Z,2.93,2,210.8,-0.757,1.3791,-0.4755,1.6476,351.9,1.0147,9723
 1972-11-03T01:00:00.000Z,2.93,2,210.9,-0.7765,1.6063,-0.3377,1.829,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-03T02:00:00.000Z,2.93,2,210.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-03T03:00:00.000Z,2.93,2,210.8,-0.524,1.7255,0.1631,1.8217,358.4,1.0422,8651
 1972-11-03T04:00:00.000Z,2.93,2,210.8,-0.65,1.6558,0.0572,1.8932,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-03T05:00:00.000Z,2.93,2,210.8,-0.6136,1.7015,0.3603,1.8763,359.7,0.8011,6576
 1972-11-03T06:00:00.000Z,2.93,2,210.8,-0.6216,1.366,0.5907,1.6579,359.6,0.7995,10293
 1972-11-03T07:00:00.000Z,2.93,2,210.8,-0.6482,0.8591,1.058,1.5704,351.2,0.7147,8104
 1972-11-03T08:00:00.000Z,2.93,2,210.9,-0.5713,0.1003,0.9766,1.3131,358,1.8629,10880
 1972-11-03T09:00:00.000Z,2.93,2,210.9,-0.4082,0.4526,0.8034,1.0565,359.2,1.8248,10429
 1972-11-03T10:00:00.000Z,2.93,2,210.9,-0.4479,0.6893,0.4388,0.9544,353.7,1.9215,8653
 1972-11-03T11:00:00.000Z,2.93,2,210.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-03T12:00:00.000Z,2.93,2,210.9,-0.9232,-0.4839,0.5168,1.2048,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-03T13:00:00.000Z,2.94,2,210.8,-0.7167,-0.6913,0.6063,1.1912,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-03T14:00:00.000Z,2.94,2,210.9,-0.4178,-0.9204,0.3415,1.076,354.3,1.9715,5503
 1972-11-03T15:00:00.000Z,2.94,2,210.9,-0.0236,-0.1886,0.3667,0.6122,355.2,2.2933,7691
 1972-11-03T16:00:00.000Z,2.94,2,210.9,-0.3323,0.0172,0.375,0.6611,356.3,2.5338,12092
 1972-11-03T17:00:00.000Z,2.94,2,210.9,-0.7056,0.3744,0.1317,0.9181,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-03T18:00:00.000Z,2.94,2,210.9,-0.072,0.6244,-0.1269,0.9446,357.3,2.3957,8545
 1972-11-03T19:00:00.000Z,2.94,2,210.9,-0.3053,0.1816,0.9363,1.1286,356.5,1.7874,8258
 1972-11-03T20:00:00.000Z,2.94,2,210.9,-0.3592,0.7785,0.7163,1.1718,359.3,3.0801,8966
 1972-11-03T21:00:00.000Z,2.94,2,211,-0.139,0.8791,0.8343,1.246,361.7,2.6183,13314
 1972-11-03T22:00:00.000Z,2.94,2,211,-0.0231,0.0818,-0.0908,1.4602,362.8,0.7922,7254
 1972-11-03T23:00:00.000Z,2.94,2,211,-0.1105,-0.2769,-1.1042,1.8822,367.8,1.0048,4767
 1972-11-04T00:00:00.000Z,2.94,2,211,-0.3151,1.5212,-1.0073,1.8727,362,1.048,4772
 1972-11-04T01:00:00.000Z,2.94,2,210.9,-0.3509,1.4841,-1.0225,1.8846,365.6,0.6877,7902
 1972-11-04T02:00:00.000Z,2.94,2,210.9,-0.5162,0.5997,-1.8486,2.0258,362.9,0.4742,5814
 1972-11-04T03:00:00.000Z,2.94,2,211,-0.55,0.382,-1.9237,2.0635,360.3,0.407,8372
 1972-11-04T04:00:00.000Z,2.94,2,211,-0.6063,0.5093,-1.9487,2.121,362.1,0.4076,5875
 1972-11-04T05:00:00.000Z,2.94,2,211,-0.6221,0.3276,-2.0636,2.1838,360.2,0.3732,4780
 1972-11-04T06:00:00.000Z,2.94,2,211,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-04T07:00:00.000Z,2.94,2,211,-0.7566,-0.4454,-1.9697,2.1741,360.2,0.346,6287
 1972-11-04T08:00:00.000Z,2.94,2,211,-0.7797,-0.5677,-1.981,2.2082,363.3,0.2648,3091
 1972-11-04T09:00:00.000Z,2.94,2,211,-0.7582,-0.56,-2.041,2.252,361.9,0.394,4920
 1972-11-04T10:00:00.000Z,2.94,2,211.1,-0.5418,-0.9189,-1.7915,2.1203,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-04T11:00:00.000Z,2.94,2,211.1,-0.0179,-1.3598,-1.558,2.0741,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-04T12:00:00.000Z,2.94,2,211,0.0121,-1.1852,-1.6603,2.0425,350.4,0.531,7236
 1972-11-04T13:00:00.000Z,2.94,2,211,0.0317,-1.1901,-1.6202,2.0148,352,0.6191,7003
 1972-11-04T14:00:00.000Z,2.94,2,211,-0.0206,-1.19,-1.5889,1.9881,348.1,0.6476,6044
 1972-11-04T15:00:00.000Z,2.94,2,211,0.0193,-1.1363,-1.6254,1.9867,349.6,0.6731,8194
 1972-11-04T16:00:00.000Z,2.94,2,211,-0.2505,-1.3003,-1.4661,1.9911,352.3,0.6966,7807
 1972-11-04T17:00:00.000Z,2.94,2,211.1,-0.5826,-1.3392,-1.4259,2.0458,352.3,0.6685,5142
 1972-11-04T18:00:00.000Z,2.94,2,211.1,-0.5224,-1.315,-1.3715,1.9762,355.2,0.888,3545
 1972-11-04T19:00:00.000Z,2.94,2,211.1,-0.4377,-1.4283,-1.2076,1.9277,352.2,0.9587,2486
 1972-11-04T20:00:00.000Z,2.94,2,211.1,-0.5546,-1.5574,-1.1479,2.0274,356.9,0.6368,3425
 1972-11-04T21:00:00.000Z,2.95,2,211.1,-0.7264,-1.4213,-1.3959,2.1287,357.7,0.3826,6896
 1972-11-04T22:00:00.000Z,2.95,2,211.1,-0.7277,-1.2434,-1.5507,2.1231,357.5,0.3671,4781
 1972-11-04T23:00:00.000Z,2.95,2,211.1,-0.6445,-1.3027,-1.1776,1.9532,352.8,0.5433,7985
 1972-11-05T00:00:00.000Z,2.95,2,211.1,0.4156,1.0329,-0.0467,1.3441,353.7,1.9547,5461
 1972-11-05T01:00:00.000Z,2.95,2,211.1,0.5321,1.1742,-0.3401,1.3959,350.7,1.8901,4586
 1972-11-05T02:00:00.000Z,2.95,2,211.1,0.2658,0.0393,-1.0182,1.2493,352.6,2.6502,8041
 1972-11-05T03:00:00.000Z,2.95,2,211.1,-0.4531,-1.284,-0.9439,1.6938,349.8,1.7322,7414
 1972-11-05T04:00:00.000Z,2.95,2,211.1,-0.1951,-1.3481,-1.6129,2.1326,351.3,0.6425,7742
 1972-11-05T05:00:00.000Z,2.95,2,211.1,-0.2247,-1.6277,-1.6992,2.3712,351.3,0.6665,8790
 1972-11-05T06:00:00.000Z,2.95,2,211.2,-0.3598,-1.6168,-1.6291,2.3316,354.5,0.5445,3347
 1972-11-05T07:00:00.000Z,2.95,2,211.2,-0.2922,-1.6332,-1.6261,2.3262,352.8,0.6757,8830
 1972-11-05T08:00:00.000Z,2.95,2,211.2,-0.3189,-1.7353,-1.4695,2.3036,354.3,0.6676,7589
 1972-11-05T09:00:00.000Z,2.95,2,211.2,-0.8776,-2.9034,-2.903,4.2131,398.9,1.5692,19734
 1972-11-05T10:00:00.000Z,2.95,2,211.1,-0.913,-3.1391,-3.0507,4.5107,409.7,2.1761,25116
 1972-11-05T11:00:00.000Z,2.95,2,211.1,-0.5938,-1.5197,-3.9019,4.3104,411.8,3.6093,14572
 1972-11-05T12:00:00.000Z,2.95,2,211.1,-0.4378,0.328,-4.2635,4.4231,405,1.6287,9493
 1972-11-05T13:00:00.000Z,2.95,2,211.2,-0.065,2.4145,-3.9473,4.8296,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-05T14:00:00.000Z,2.95,2,211.2,0.2012,2.6552,-4.2458,5.0324,395.4,2.3826,26514
 1972-11-05T15:00:00.000Z,2.95,2,211.2,-0.166,2.7611,-4.1491,4.9989,396.8,2.3116,22245
 1972-11-05T16:00:00.000Z,2.95,2,211.2,-0.1713,2.72,-4.1336,4.9743,390.9,1.8128,13874
 1972-11-05T17:00:00.000Z,2.95,2,211.2,-0.0154,2.2518,-4.5623,5.1288,390.9,1.4823,10802
 1972-11-05T18:00:00.000Z,2.95,2,211.2,0.1603,1.4314,-5.0205,5.2513,389,1.3322,2695
 1972-11-05T19:00:00.000Z,2.95,2,211.3,-0.1503,-0.0258,-5.3423,5.3992,392.4,1.8556,8895
 1972-11-05T20:00:00.000Z,2.95,2,211.3,-0.0454,0.5982,-5.2642,5.4389,388.4,1.4473,11637
 1972-11-05T21:00:00.000Z,2.95,2,211.2,-0.3233,-0.8586,-5.22,5.3609,392.9,1.5531,8032
 1972-11-05T22:00:00.000Z,2.95,2,211.2,-0.5884,1.9283,-4.0736,5.2096,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-05T23:00:00.000Z,2.95,2,211.2,-0.5257,3.8491,-3.8325,5.472,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-06T00:00:00.000Z,2.95,2,211.2,-0.1182,-1.0652,-5.0733,5.5718,392.5,0.898,25492
 1972-11-06T01:00:00.000Z,2.95,2,211.2,0.2461,-1.9237,-5.2898,5.6699,397,1.0831,21123
 1972-11-06T02:00:00.000Z,2.95,2,211.3,0.4578,-1.6164,-5.428,5.6901,390.4,0.8009,21672
 1972-11-06T03:00:00.000Z,2.95,2,211.3,0.473,-1.5837,-5.3709,5.6358,393.2,0.6599,16126
 1972-11-06T04:00:00.000Z,2.95,2,211.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,380.6,0.7154,11538
 1972-11-06T05:00:00.000Z,2.96,2,211.3,0.7547,-2.5793,-4.9084,5.6139,380,1.048,15315
 1972-11-06T06:00:00.000Z,2.96,2,211.3,0.9409,-3.3398,-4.2517,5.5132,389.5,1.2916,12520
 1972-11-06T07:00:00.000Z,2.96,2,211.3,0.6124,-2.7108,-4.5466,5.4102,388.8,1.2701,23887
 1972-11-06T08:00:00.000Z,2.96,2,211.3,0.8731,-4.113,-3.1017,5.2623,378.9,1.3977,24159
 1972-11-06T09:00:00.000Z,2.96,2,211.3,0.6378,-2.9618,-3.8847,5.0126,383.7,1.2494,28287
 1972-11-06T10:00:00.000Z,2.96,2,211.3,1.4632,-3.8669,-3.0609,5.2209,374.7,1.9657,28958
 1972-11-06T11:00:00.000Z,2.96,2,211.3,1.5618,-4.1265,-2.8834,5.2884,378.4,1.0614,18932
 1972-11-06T12:00:00.000Z,2.96,2,211.3,1.2888,-3.6994,-2.0546,4.4595,389.3,2.4533,73279
 1972-11-06T13:00:00.000Z,2.96,2,211.3,0.8112,-2.5666,-1.3637,3.0311,396.9,5.2873,62284
 1972-11-06T14:00:00.000Z,2.96,2.1,211.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-06T15:00:00.000Z,2.96,2.1,211.4,1.402,-3.2112,-1.0591,3.7349,382.6,3.1178,64326
 1972-11-06T16:00:00.000Z,2.96,2.1,211.4,1.0708,-2.7258,-1.1307,3.158,386.6,1.7461,51704
 1972-11-06T17:00:00.000Z,2.96,2.1,211.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,375.4,1.0492,34781
 1972-11-06T18:00:00.000Z,2.96,2.1,211.4,1.6685,-4.3089,-1.6847,4.9223,374.7,1.36,22580
 1972-11-06T19:00:00.000Z,2.96,2.1,211.3,1.8918,-4.1705,-1.5884,4.8553,371.9,1.0859,28599
 1972-11-06T20:00:00.000Z,2.96,2.1,211.3,2.3208,-3.169,1.5407,4.7077,368,1.4751,28809
 1972-11-06T21:00:00.000Z,2.96,2.1,211.3,2.5059,-2.8961,2.5757,4.654,350.2,0.6244,11699
 1972-11-06T22:00:00.000Z,2.96,2.1,211.4,2.5051,-3.2554,2.4533,4.7941,362.5,0.6986,12197
 1972-11-06T23:00:00.000Z,2.96,2.1,211.4,2.4776,-3.5858,0.817,4.8262,357.5,0.6818,11955
 1972-11-07T00:00:00.000Z,2.96,2.1,211.4,2.4015,-3.9914,-1.3431,4.8589,350.1,1.0871,11595
 1972-11-07T01:00:00.000Z,2.96,2.1,211.4,2.8476,-3.6187,-1.5536,4.8687,358.8,0.9297,18451
 1972-11-07T02:00:00.000Z,2.96,2.1,211.4,2.7754,-3.715,-0.8906,4.7536,361.8,1.4437,25378
 1972-11-07T03:00:00.000Z,2.96,2.1,211.4,2.2238,-4.0128,-0.619,4.6444,358.7,1.5758,24130
 1972-11-07T04:00:00.000Z,2.96,2.1,211.5,2.2257,-3.7905,-0.3985,4.5665,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-07T05:00:00.000Z,2.96,2.1,211.5,3.3829,-3.1124,-0.8479,4.6796,355.2,1.4564,31069
 1972-11-07T06:00:00.000Z,2.96,2.1,211.5,3.5925,-3.0129,-1.0294,4.8062,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-07T07:00:00.000Z,2.96,2.1,211.4,3.7747,-2.9278,0.5133,4.8347,355.4,1.5097,26959
 1972-11-07T08:00:00.000Z,2.96,2.1,211.4,3.8487,-2.9065,0.082,4.8394,351.2,1.7408,22124
 1972-11-07T09:00:00.000Z,2.96,2.1,211.4,3.4629,-2.6606,1.5498,4.6894,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-07T10:00:00.000Z,2.96,2.1,211.4,3.4888,-2.3357,1.7789,4.5691,350.9,1.6642,19044
 1972-11-07T11:00:00.000Z,2.96,2.1,211.5,3.0713,-2.7935,0.0224,4.4631,342.8,1.8346,19247
 1972-11-07T12:00:00.000Z,2.96,2.1,211.5,3.2792,-2.7174,0.7586,4.4457,340.9,1.1766,16108
 1972-11-07T13:00:00.000Z,2.97,2.1,211.5,3.3124,-2.2193,1.4462,4.2607,345.1,1.4043,25435
 1972-11-07T14:00:00.000Z,2.97,2.1,211.5,3.3545,-1.9278,1.2991,4.0922,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-07T15:00:00.000Z,2.97,2.1,211.5,3.0675,-1.4176,2.0831,3.9865,338.7,1.2772,19207
 1972-11-07T16:00:00.000Z,2.97,2.1,211.5,2.632,-1.9658,1.0692,3.7636,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-07T17:00:00.000Z,2.97,2.1,211.5,2.036,-2.7569,1.9386,3.9759,344.1,1.7543,17672
 1972-11-07T18:00:00.000Z,2.97,2.1,211.5,1.8081,-2.3384,2.4924,3.9499,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-07T19:00:00.000Z,2.97,2.1,211.5,1.4612,-1.3783,3.1146,3.7617,349.7,1.2636,23102
 1972-11-07T20:00:00.000Z,2.97,2.1,211.5,0.6363,-1.7167,1.4069,2.7596,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-07T21:00:00.000Z,2.97,2.1,211.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-07T22:00:00.000Z,2.97,2.1,211.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-07T23:00:00.000Z,2.97,2.1,211.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-08T00:00:00.000Z,2.97,2.1,211.6,1.5001,0.3425,1.6121,2.2486,346.8,2.1409,8483
 1972-11-08T01:00:00.000Z,2.97,2.1,211.6,1.8209,-0.2285,1.1483,2.2335,355.2,2.6047,21617
 1972-11-08T02:00:00.000Z,2.97,2.1,211.6,2.0328,-0.3537,0.4509,2.1664,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-08T03:00:00.000Z,2.97,2.1,211.6,1.1173,-1.2035,-0.1737,2.2012,363.3,2.781,21296
 1972-11-08T04:00:00.000Z,2.97,2.1,211.6,0.1196,-1.7862,-1.9357,2.6775,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-08T05:00:00.000Z,2.97,2.1,211.5,-0.4808,-0.9996,-2.1112,2.3997,378.9,1.9897,14215
 1972-11-08T06:00:00.000Z,2.97,2.1,211.5,-0.2038,-0.5023,-2.0201,2.1341,377.4,2.7617,10327
 1972-11-08T07:00:00.000Z,2.97,2.1,211.6,-0.065,-0.3766,-2.0274,2.094,373,3.1239,15076
 1972-11-08T08:00:00.000Z,2.97,2.1,211.6,0.2078,-0.0148,-1.9553,2.042,368.2,3.0917,14851
 1972-11-08T09:00:00.000Z,2.97,2.1,211.6,0.5615,1.1864,-1.2883,2.0284,357.4,2.1966,15783
 1972-11-08T10:00:00.000Z,2.97,2.1,211.6,0.4076,1.4925,-0.0941,1.9319,368.9,2.9178,22499
 1972-11-08T11:00:00.000Z,2.97,2.1,211.6,-0.5253,-1.7081,-1.119,2.2516,365.3,0.2744,8023
 1972-11-08T12:00:00.000Z,2.97,2.1,211.6,-1.3174,-0.6741,-1.643,2.4079,373.8,0.3614,1914
 1972-11-08T13:00:00.000Z,2.97,2.1,211.6,-1.4036,0.0096,-2.2067,2.6268,372,0.3587,4485
 1972-11-08T14:00:00.000Z,2.97,2.1,211.7,-0.7969,-1.1572,-0.8601,2.4348,350.4,1.3347,8627
 1972-11-08T15:00:00.000Z,2.97,2.1,211.7,-1.3279,0.4661,-1.6802,2.4537,391.4,0.6318,3233
 1972-11-08T16:00:00.000Z,2.97,2.1,211.6,-1.3224,0.9833,-1.8172,2.5122,382.3,1.2963,2932
 1972-11-08T17:00:00.000Z,2.97,2.1,211.6,-0.3916,-1.1055,-2.168,2.6027,370.2,1.1356,1963
 1972-11-08T18:00:00.000Z,2.97,2.1,211.6,-0.9818,0.455,-2.1054,2.7448,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-08T19:00:00.000Z,2.97,2.1,211.6,0.1029,-1.5239,-0.1694,2.362,361.1,1.0372,27620
 1972-11-08T20:00:00.000Z,2.97,2.1,211.7,-0.2041,0.5257,-1.2577,2.1258,367.1,1.0553,11620
 1972-11-08T21:00:00.000Z,2.98,2.1,211.7,-0.391,1.7348,-2.0608,2.7389,373.3,0.52,2653
 1972-11-08T22:00:00.000Z,2.98,2.1,211.7,-0.2335,1.2336,-1.986,2.3761,367.8,2.1177,21629
 1972-11-08T23:00:00.000Z,2.98,2.1,211.7,-0.1968,1.5349,-1.7062,2.3638,370.1,2.5213,19387
 1972-11-09T00:00:00.000Z,2.98,2.1,211.7,-0.0134,1.1316,-1.5452,1.9861,373.3,2.8535,17054
 1972-11-09T01:00:00.000Z,2.98,2.1,211.7,0.2144,1.4418,0.3691,1.6184,374.5,2.8824,18458
 1972-11-09T02:00:00.000Z,2.98,2.1,211.7,-0.1097,0.5705,0.6886,1.439,377.6,2.9972,24504
 1972-11-09T03:00:00.000Z,2.98,2.1,211.7,0.2287,0.6166,0.5938,1.2246,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-09T04:00:00.000Z,2.98,2.1,211.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-09T05:00:00.000Z,2.98,2.1,211.7,0.1539,-0.5165,0.5136,0.8465,380.4,2.5868,13415
 1972-11-09T06:00:00.000Z,2.98,2.1,211.7,0.3107,-0.4046,0.5191,0.7365,382.4,2.7754,13832
 1972-11-09T07:00:00.000Z,2.98,2.1,211.7,0.3657,-0.532,0.4287,0.8157,384.9,2.3456,15656
 1972-11-09T08:00:00.000Z,2.98,2.1,211.7,0.2442,-0.5166,0.4219,0.7587,384.3,2.3204,16857
 1972-11-09T09:00:00.000Z,2.98,2.1,211.7,0.6179,-0.8761,0.5096,1.2364,378.1,1.5003,29963
 1972-11-09T10:00:00.000Z,2.98,2.1,211.8,0.4022,-0.7588,0.5223,1.062,376.4,1.5476,34325
 1972-11-09T11:00:00.000Z,2.98,2.1,211.8,1.0174,0.3267,0.2844,1.1576,364,1.2485,43739
 1972-11-09T12:00:00.000Z,2.98,2.1,211.8,0.806,-0.0802,-0.7792,1.231,365.4,1.4017,30859
 1972-11-09T13:00:00.000Z,2.98,2.1,211.8,0.1979,-0.5678,-0.6664,1.0578,-1.00E+31,-1.00E+31,-1.00E+31
 1972-11-09T14:00:00.000Z,2.98,2.1,211.7,0.8339,-1.4199,0.1468,1.6809,367.4,1.43,30842
 1972-11-09T15:00:00.000Z,2.98,2.1,211.7,0.6694,-1.1565,0.2597,1.4618,377.5,1.4639,26362
 1972-11-09T16:00:00.000Z,2.98,2.1,211.8,0.2881,-0.6298,0.2713,1.0175,394.3,1.4018,14230
 1972-11-09T17:00:00.000Z,2.98,2.1,211.8,0.372,-0.6336,0.3182,0.8405,402.5,0.8662,7878
