EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc
 2017-01-01T01:00:00.000Z,-2.9,23.5,6.5,556,6.8
 2017-01-01T02:00:00.000Z,-2.9,23.5,5.8,552,6.3
 2017-01-01T03:00:00.000Z,-2.9,23.6,6.2,539,5
 2017-01-01T04:00:00.000Z,-2.9,23.6,6.7,543,5.9
 2017-01-01T05:00:00.000Z,-2.9,23.7,5.6,542,5
 2017-01-01T06:00:00.000Z,-2.9,23.7,5,527,4.4
 2017-01-01T07:00:00.000Z,-2.9,23.8,4.5,533,4.7
 2017-01-01T08:00:00.000Z,-2.9,23.8,5.1,530,5.1
 2017-01-01T09:00:00.000Z,-2.9,23.8,3.4,518,5.9
 2017-01-01T10:00:00.000Z,-2.9,23.9,4,513,5.7
 2017-01-01T11:00:00.000Z,-3,23.9,4.9,518,5.7
 2017-01-01T12:00:00.000Z,-3,24,4.2,515,6
 2017-01-01T13:00:00.000Z,-3,24,3.7,514,6
 2017-01-01T14:00:00.000Z,-3,24,4.7,511,5.3
 2017-01-01T15:00:00.000Z,-3,24.1,4.6,501,5.6
 2017-01-01T16:00:00.000Z,-3,24.1,4.1,494,5.6
 2017-01-01T17:00:00.000Z,-3,24.2,3.7,485,5.6
 2017-01-01T18:00:00.000Z,-3,24.2,3.4,481,5
 2017-01-01T19:00:00.000Z,-3,24.3,3.4,477,5.3
 2017-01-01T20:00:00.000Z,-3,24.3,3.1,477,5.2
 2017-01-01T21:00:00.000Z,-3,24.3,3.5,476,5.2
 2017-01-01T22:00:00.000Z,-3,24.4,3.9,462,5.3
 2017-01-01T23:00:00.000Z,-3,24.4,4,465,5.1
 2017-01-02T00:00:00.000Z,-3,24.5,3.1,468,5
 2017-01-02T01:00:00.000Z,-3,24.5,2.2,463,4.6
 2017-01-02T02:00:00.000Z,-3,24.6,2.3,447,4
 2017-01-02T03:00:00.000Z,-3,24.6,3.1,427,4.3
 2017-01-02T04:00:00.000Z,-3,24.6,3.1,431,4.8
 2017-01-02T05:00:00.000Z,-3,24.7,3.2,426,5.5
 2017-01-02T06:00:00.000Z,-3,24.7,3.5,418,5.8
 2017-01-02T07:00:00.000Z,-3.1,24.8,3.6,413,5.7
 2017-01-02T08:00:00.000Z,-3.1,24.8,3.4,396,5.9
 2017-01-02T09:00:00.000Z,-3.1,24.9,3.3,392,5.6
 2017-01-02T10:00:00.000Z,-3.1,24.9,3.5,399,5.4
 2017-01-02T11:00:00.000Z,-3.1,24.9,4.3,401,5.9
 2017-01-02T12:00:00.000Z,-3.1,25,4.7,397,6.5
 2017-01-02T13:00:00.000Z,-3.1,25,5.4,397,5.7
 2017-01-02T14:00:00.000Z,-3.1,25.1,4.7,393,7.2
 2017-01-02T15:00:00.000Z,-3.1,25.1,4.4,390,7.1
 2017-01-02T16:00:00.000Z,-3.1,25.1,4.8,386,6.3
 2017-01-02T17:00:00.000Z,-3.1,25.2,5.1,381,6.2
 2017-01-02T18:00:00.000Z,-3.1,25.2,5.1,378,7.2
 2017-01-02T19:00:00.000Z,-3.1,25.3,5.5,371,7.1
 2017-01-02T20:00:00.000Z,-3.1,25.3,6.9,382,6.6
 2017-01-02T21:00:00.000Z,-3.1,25.4,7,385,8.4
 2017-01-02T22:00:00.000Z,-3.1,25.4,7.4,389,6.3
 2017-01-02T23:00:00.000Z,-3.1,25.4,6.6,377,8.1
 2017-01-03T00:00:00.000Z,-3.1,25.5,6.4,368,8.3
 2017-01-03T01:00:00.000Z,-3.1,25.5,6.5,373,7.7
 2017-01-03T02:00:00.000Z,-3.1,25.6,6.2,373,8.3
 2017-01-03T03:00:00.000Z,-3.1,25.6,5.5,380,9.6
 2017-01-03T04:00:00.000Z,-3.2,25.7,5.6,374,12.1
 2017-01-03T05:00:00.000Z,-3.2,25.7,5.7,378,16.5
 2017-01-03T06:00:00.000Z,-3.2,25.7,7.3,390,22.6
 2017-01-03T07:00:00.000Z,-3.2,25.8,5.6,389,28.4
 2017-01-03T08:00:00.000Z,-3.2,25.8,9.2,413,20.6
 2017-01-03T09:00:00.000Z,-3.2,25.9,10.5,447,13.8
 2017-01-03T10:00:00.000Z,-3.2,25.9,6.7,470,13.9
 2017-01-03T11:00:00.000Z,-3.2,25.9,5.2,466,12.4
 2017-01-03T12:00:00.000Z,-3.2,26,6.2,475,10.7
 2017-01-03T13:00:00.000Z,-3.2,26,8.3,501,9.4
 2017-01-03T14:00:00.000Z,-3.2,26.1,8.2,508,8.3
 2017-01-03T15:00:00.000Z,-3.2,26.1,7.8,514,6.6
 2017-01-03T16:00:00.000Z,-3.2,26.2,7.2,523,5.5
 2017-01-03T17:00:00.000Z,-3.2,26.2,7.6,490,5.4
 2017-01-03T18:00:00.000Z,-3.2,26.2,7.4,469,6.3
 2017-01-03T19:00:00.000Z,-3.2,26.3,8.2,451,6.5
 2017-01-03T20:00:00.000Z,-3.2,26.3,9,448,6
 2017-01-03T21:00:00.000Z,-3.2,26.4,8.5,431,6.2
 2017-01-03T22:00:00.000Z,-3.2,26.4,8.1,409,7
 2017-01-03T23:00:00.000Z,-3.2,26.5,7.7,406,7.7
 2017-01-04T00:00:00.000Z,-3.2,26.5,7.5,414,9.5
 2017-01-04T01:00:00.000Z,-3.3,26.5,7.3,409,10.8
 2017-01-04T02:00:00.000Z,-3.3,26.6,7.3,409,12.1
 2017-01-04T03:00:00.000Z,-3.3,26.6,7.4,404,13.9
 2017-01-04T04:00:00.000Z,-3.3,26.7,7,388,23.2
 2017-01-04T05:00:00.000Z,-3.3,26.7,11.3,391,29.6
 2017-01-04T06:00:00.000Z,-3.3,26.8,13.9,393,15.7
 2017-01-04T07:00:00.000Z,-3.3,26.8,11.9,432,9
 2017-01-04T08:00:00.000Z,-3.3,26.8,11.8,451,5.9
 2017-01-04T09:00:00.000Z,-3.3,26.9,9.7,460,7.2
 2017-01-04T10:00:00.000Z,-3.3,26.9,9.9,467,6.5
 2017-01-04T11:00:00.000Z,-3.3,27,9.9,494,5.5
 2017-01-04T12:00:00.000Z,-3.3,27,10.4,507,5.6
 2017-01-04T13:00:00.000Z,-3.3,27,11.5,489,5.6
 2017-01-04T14:00:00.000Z,-3.3,27.1,10.1,502,7.1
 2017-01-04T15:00:00.000Z,-3.3,27.1,8.7,511,7.5
 2017-01-04T16:00:00.000Z,-3.3,27.2,7.8,503,6.4
 2017-01-04T17:00:00.000Z,-3.3,27.2,7,504,7.4
 2017-01-04T18:00:00.000Z,-3.3,27.3,6.5,500,6.9
 2017-01-04T19:00:00.000Z,-3.3,27.3,5.9,504,6.9
 2017-01-04T20:00:00.000Z,-3.3,27.3,7.4,490,6.2
 2017-01-04T21:00:00.000Z,-3.3,27.4,8.4,487,5.3
 2017-01-04T22:00:00.000Z,-3.4,27.4,8.7,497,5.7
 2017-01-04T23:00:00.000Z,-3.4,27.5,8.9,501,5.3
 2017-01-05T00:00:00.000Z,-3.4,27.5,8.5,506,5.2
 2017-01-05T01:00:00.000Z,-3.4,27.6,8.9,512,5.8
 2017-01-05T02:00:00.000Z,-3.4,27.6,9.2,514,7
 2017-01-05T03:00:00.000Z,-3.4,27.6,9.7,512,7.6
 2017-01-05T04:00:00.000Z,-3.4,27.7,7.4,534,10
 2017-01-05T05:00:00.000Z,-3.4,27.7,6,535,10.4
 2017-01-05T06:00:00.000Z,-3.4,27.8,5.8,518,8.7
 2017-01-05T07:00:00.000Z,-3.4,27.8,6.4,498,6.6
 2017-01-05T08:00:00.000Z,-3.4,27.9,5.9,517,4
 2017-01-05T09:00:00.000Z,-3.4,27.9,6.9,525,3.9
 2017-01-05T10:00:00.000Z,-3.4,27.9,6.4,577,3.2
 2017-01-05T11:00:00.000Z,-3.4,28,5.8,579,4.4
 2017-01-05T12:00:00.000Z,-3.4,28,8,618,6
 2017-01-05T13:00:00.000Z,-3.4,28.1,7.2,643,6.5
 2017-01-05T14:00:00.000Z,-3.4,28.1,8.5,688,4
 2017-01-05T15:00:00.000Z,-3.4,28.1,9.8,717,5.6
 2017-01-05T16:00:00.000Z,-3.4,28.2,9.6,704,7.2
 2017-01-05T17:00:00.000Z,-3.4,28.2,9.7,690,7.4
 2017-01-05T18:00:00.000Z,-3.4,28.3,9.3,676,7.5
 2017-01-05T19:00:00.000Z,-3.5,28.3,9.4,684,5.5
 2017-01-05T20:00:00.000Z,-3.5,28.4,9.9,662,5.3
 2017-01-05T21:00:00.000Z,-3.5,28.4,9.5,649,5
 2017-01-05T22:00:00.000Z,-3.5,28.4,8.6,689,3.5
 2017-01-05T23:00:00.000Z,-3.5,28.5,5.2,702,2.1
 2017-01-06T00:00:00.000Z,-3.5,28.5,5,706,2.3
 2017-01-06T01:00:00.000Z,-3.5,28.6,4.3,712,2.6
 2017-01-06T02:00:00.000Z,-3.5,28.6,4.3,731,2.7
 2017-01-06T03:00:00.000Z,-3.5,28.7,4.4,720,2.7
 2017-01-06T04:00:00.000Z,-3.5,28.7,4.7,744,2.7
 2017-01-06T05:00:00.000Z,-3.5,28.7,4.6,707,2.5
 2017-01-06T06:00:00.000Z,-3.5,28.8,4.3,704,2.4
 2017-01-06T07:00:00.000Z,-3.5,28.8,4.6,697,2.5
 2017-01-06T08:00:00.000Z,-3.5,28.9,4.9,676,2.3
 2017-01-06T09:00:00.000Z,-3.5,28.9,5.1,671,2.3
 2017-01-06T10:00:00.000Z,-3.5,29,4.8,694,2.1
 2017-01-06T11:00:00.000Z,-3.5,29,4.5,662,1.9
 2017-01-06T12:00:00.000Z,-3.5,29,4.8,677,2.2
 2017-01-06T13:00:00.000Z,-3.5,29.1,5,699,2.2
 2017-01-06T14:00:00.000Z,-3.5,29.1,4.9,681,2.1
 2017-01-06T15:00:00.000Z,-3.5,29.2,4.9,674,2
 2017-01-06T16:00:00.000Z,-3.6,29.2,4.8,675,2.2
 2017-01-06T17:00:00.000Z,-3.6,29.2,4.7,685,2.5
 2017-01-06T18:00:00.000Z,-3.6,29.3,4.4,681,2.6
 2017-01-06T19:00:00.000Z,-3.6,29.3,3.9,687,2.8
 2017-01-06T20:00:00.000Z,-3.6,29.4,4.3,683,2.7
 2017-01-06T21:00:00.000Z,-3.6,29.4,4.7,675,2.6
 2017-01-06T22:00:00.000Z,-3.6,29.5,4.9,674,2.7
 2017-01-06T23:00:00.000Z,-3.6,29.5,4.9,678,2.7
 2017-01-07T00:00:00.000Z,-3.6,29.5,4.8,686,2.6
 2017-01-07T01:00:00.000Z,-3.6,29.6,4.5,662,2.5
 2017-01-07T02:00:00.000Z,-3.6,29.6,4.9,653,2.4
 2017-01-07T03:00:00.000Z,-3.6,29.7,4.7,666,2.2
 2017-01-07T04:00:00.000Z,-3.6,29.7,3.7,724,2.2
 2017-01-07T05:00:00.000Z,-3.6,29.8,4.1,732,2.1
 2017-01-07T06:00:00.000Z,-3.6,29.8,3.3,737,2
 2017-01-07T07:00:00.000Z,-3.6,29.8,3.4,705,2
 2017-01-07T08:00:00.000Z,-3.6,29.9,3.9,689,2.1
 2017-01-07T09:00:00.000Z,-3.6,29.9,4.4,683,1.9
 2017-01-07T10:00:00.000Z,-3.6,30,4.8,688,2.1
 2017-01-07T11:00:00.000Z,-3.6,30,5,702,2.2
 2017-01-07T12:00:00.000Z,-3.6,30.1,4.9,705,2.6
 2017-01-07T13:00:00.000Z,-3.6,30.1,4.4,697,2.7
 2017-01-07T14:00:00.000Z,-3.7,30.1,4,683,2.5
 2017-01-07T15:00:00.000Z,-3.7,30.2,4.2,689,2.6
 2017-01-07T16:00:00.000Z,-3.7,30.2,4.1,688,2.5
 2017-01-07T17:00:00.000Z,-3.7,30.3,4,678,2.5
 2017-01-07T18:00:00.000Z,-3.7,30.3,4.3,679,2.4
 2017-01-07T19:00:00.000Z,-3.7,30.3,4.3,686,2.3
 2017-01-07T20:00:00.000Z,-3.7,30.4,4.3,688,2.1
 2017-01-07T21:00:00.000Z,-3.7,30.4,4.7,652,2.2
 2017-01-07T22:00:00.000Z,-3.7,30.5,4.7,653,2.2
 2017-01-07T23:00:00.000Z,-3.7,30.5,4.4,658,2.3
 2017-01-08T00:00:00.000Z,-3.7,30.6,4.1,671,2.3
 2017-01-08T01:00:00.000Z,-3.7,30.6,4.7,672,2.6
 2017-01-08T02:00:00.000Z,-3.7,30.6,4.9,684,2.4
 2017-01-08T03:00:00.000Z,-3.7,30.7,4.1,695,2.7
 2017-01-08T04:00:00.000Z,-3.7,30.7,4,692,2.8
 2017-01-08T05:00:00.000Z,-3.7,30.8,3.9,679,2.6
 2017-01-08T06:00:00.000Z,-3.7,30.8,4.1,673,2.8
 2017-01-08T07:00:00.000Z,-3.7,30.9,5.1,674,2.5
 2017-01-08T08:00:00.000Z,-3.7,30.9,5.8,692,2.4
 2017-01-08T09:00:00.000Z,-3.7,30.9,4.9,684,2.7
 2017-01-08T10:00:00.000Z,-3.7,31,4.8,675,2.9
 2017-01-08T11:00:00.000Z,-3.8,31,4.7,665,2.9
 2017-01-08T12:00:00.000Z,-3.8,31.1,4.5,660,2.8
 2017-01-08T13:00:00.000Z,-3.8,31.1,4.3,667,2.6
 2017-01-08T14:00:00.000Z,-3.8,31.2,4.1,690,2.2
 2017-01-08T15:00:00.000Z,-3.8,31.2,4.4,676,2.1
 2017-01-08T16:00:00.000Z,-3.8,31.2,4.4,682,1.8
 2017-01-08T17:00:00.000Z,-3.8,31.3,4.4,681,2
 2017-01-08T18:00:00.000Z,-3.8,31.3,3.9,672,2
 2017-01-08T19:00:00.000Z,-3.8,31.4,3.8,660,1.9
 2017-01-08T20:00:00.000Z,-3.8,31.4,4.1,663,2.1
 2017-01-08T21:00:00.000Z,-3.8,31.4,4.2,683,2
 2017-01-08T22:00:00.000Z,-3.8,31.5,4.1,664,1.7
 2017-01-08T23:00:00.000Z,-3.8,31.5,4.1,653,1.4
 2017-01-09T00:00:00.000Z,-3.8,31.6,4.2,649,1.5
 2017-01-09T01:00:00.000Z,-3.8,31.6,4.2,667,1.9
 2017-01-09T02:00:00.000Z,-3.8,31.7,4,647,1.6
 2017-01-09T03:00:00.000Z,-3.8,31.7,4.4,642,1.8
 2017-01-09T04:00:00.000Z,-3.8,31.7,4.3,675,1.8
 2017-01-09T05:00:00.000Z,-3.8,31.8,4.5,677,1.9
 2017-01-09T06:00:00.000Z,-3.8,31.8,4.2,638,1.6
 2017-01-09T07:00:00.000Z,-3.8,31.9,4.2,631,1.4
 2017-01-09T08:00:00.000Z,-3.8,31.9,4,626,1.4
 2017-01-09T09:00:00.000Z,-3.9,32,4.1,621,1.4
 2017-01-09T10:00:00.000Z,-3.9,32,4.2,632,1.6
 2017-01-09T11:00:00.000Z,-3.9,32,4.4,622,1.6
 2017-01-09T12:00:00.000Z,-3.9,32.1,4.5,658,1.7
 2017-01-09T13:00:00.000Z,-3.9,32.1,5.1,677,1.9
 2017-01-09T14:00:00.000Z,-3.9,32.2,5.3,661,2
 2017-01-09T15:00:00.000Z,-3.9,32.2,5.3,664,2.1
 2017-01-09T16:00:00.000Z,-3.9,32.3,5.3,647,2.4
 2017-01-09T17:00:00.000Z,-3.9,32.3,4.8,649,2.6
 2017-01-09T18:00:00.000Z,-3.9,32.3,4.4,656,2.7
 2017-01-09T19:00:00.000Z,-3.9,32.4,4.3,661,2.5
 2017-01-09T20:00:00.000Z,-3.9,32.4,3.4,644,2.3
 2017-01-09T21:00:00.000Z,-3.9,32.5,3.9,629,2
 2017-01-09T22:00:00.000Z,-3.9,32.5,3.7,619,1.9
 2017-01-09T23:00:00.000Z,-3.9,32.5,3.5,609,1.6
 2017-01-10T00:00:00.000Z,-3.9,32.6,3.8,606,1.6
 2017-01-10T01:00:00.000Z,-3.9,32.6,4,607,1.7
 2017-01-10T02:00:00.000Z,-3.9,32.7,4.1,586,1.6
 2017-01-10T03:00:00.000Z,-3.9,32.7,3.6,593,2.1
 2017-01-10T04:00:00.000Z,-3.9,32.8,3.5,595,2.3
 2017-01-10T05:00:00.000Z,-3.9,32.8,3.4,602,2.7
 2017-01-10T06:00:00.000Z,-3.9,32.8,3.9,615,3.1
 2017-01-10T07:00:00.000Z,-4,32.9,4,602,3.6
 2017-01-10T08:00:00.000Z,-4,32.9,3.8,599,3.1
 2017-01-10T09:00:00.000Z,-4,33,3.6,595,2.7
 2017-01-10T10:00:00.000Z,-4,33,3.4,587,2.6
 2017-01-10T11:00:00.000Z,-4,33.1,3.3,572,2.3
 2017-01-10T12:00:00.000Z,-4,33.1,3.4,574,2.3
 2017-01-10T13:00:00.000Z,-4,33.1,2.8,553,2.2
 2017-01-10T14:00:00.000Z,-4,33.2,3.6,561,2.8
 2017-01-10T15:00:00.000Z,-4,33.2,4.5,566,3.3
 2017-01-10T16:00:00.000Z,-4,33.3,4.5,555,4.2
 2017-01-10T17:00:00.000Z,-4,33.3,5.3,550,3.8
 2017-01-10T18:00:00.000Z,-4,33.4,4.9,543,3.9
 2017-01-10T19:00:00.000Z,-4,33.4,3.7,527,4.6
 2017-01-10T20:00:00.000Z,-4,33.4,3.5,523,3.8
 2017-01-10T21:00:00.000Z,-4,33.5,2.8,525,3.7
 2017-01-10T22:00:00.000Z,-4,33.5,2.6,511,4.7
 2017-01-10T23:00:00.000Z,-4,33.6,3.6,514,4.9
 2017-01-11T00:00:00.000Z,-4,33.6,3.5,515,4.4
 2017-01-11T01:00:00.000Z,-4,33.6,3,528,4.6
 2017-01-11T02:00:00.000Z,-4,33.7,3.9,523,4.1
 2017-01-11T03:00:00.000Z,-4,33.7,4.3,522,3.6
 2017-01-11T04:00:00.000Z,-4,33.8,3.8,521,4.5
 2017-01-11T05:00:00.000Z,-4,33.8,4,517,4.4
 2017-01-11T06:00:00.000Z,-4.1,33.9,4,510,4.4
 2017-01-11T07:00:00.000Z,-4.1,33.9,4.8,521,3.8
 2017-01-11T08:00:00.000Z,-4.1,33.9,4.7,533,3.4
 2017-01-11T09:00:00.000Z,-4.1,34,4,529,3.1
 2017-01-11T10:00:00.000Z,-4.1,34,4.5,514,2.5
 2017-01-11T11:00:00.000Z,-4.1,34.1,4.1,505,3
 2017-01-11T12:00:00.000Z,-4.1,34.1,3.3,488,3.4
 2017-01-11T13:00:00.000Z,-4.1,34.2,3.3,483,3.5
 2017-01-11T14:00:00.000Z,-4.1,34.2,3.3,471,3.6
 2017-01-11T15:00:00.000Z,-4.1,34.2,3.2,464,3.8
 2017-01-11T16:00:00.000Z,-4.1,34.3,3.4,461,4.1
 2017-01-11T17:00:00.000Z,-4.1,34.3,3.3,455,4.5
 2017-01-11T18:00:00.000Z,-4.1,34.4,2.6,450,4.3
 2017-01-11T19:00:00.000Z,-4.1,34.4,2.7,446,4.4
 2017-01-11T20:00:00.000Z,-4.1,34.5,2.7,439,4.4
 2017-01-11T21:00:00.000Z,-4.1,34.5,2.2,434,4.7
 2017-01-11T22:00:00.000Z,-4.1,34.5,2.5,428,4.7
 2017-01-11T23:00:00.000Z,-4.1,34.6,2.5,426,4.7
 2017-01-12T00:00:00.000Z,-4.1,34.6,2.6,425,4.6
 2017-01-12T01:00:00.000Z,-4.1,34.7,2.5,423,4.8
 2017-01-12T02:00:00.000Z,-4.1,34.7,2.6,421,5
 2017-01-12T03:00:00.000Z,-4.1,34.7,3.5,421,4.4
 2017-01-12T04:00:00.000Z,-4.2,34.8,3.2,421,4.4
 2017-01-12T05:00:00.000Z,-4.2,34.8,2.7,419,4.9
 2017-01-12T06:00:00.000Z,-4.2,34.9,2.8,415,4.6
 2017-01-12T07:00:00.000Z,-4.2,34.9,2.5,409,4.6
 2017-01-12T08:00:00.000Z,-4.2,35,2.5,406,4.9
 2017-01-12T09:00:00.000Z,-4.2,35,2.6,404,5.6
 2017-01-12T10:00:00.000Z,-4.2,35,3.2,404,5.4
 2017-01-12T11:00:00.000Z,-4.2,35.1,2.2,389,5.8
 2017-01-12T12:00:00.000Z,-4.2,35.1,3,390,6.1
 2017-01-12T13:00:00.000Z,-4.2,35.2,3.6,389,6.4
 2017-01-12T14:00:00.000Z,-4.2,35.2,4.1,389,6.7
 2017-01-12T15:00:00.000Z,-4.2,35.3,3.8,382,6.8
 2017-01-12T16:00:00.000Z,-4.2,35.3,4,378,7
 2017-01-12T17:00:00.000Z,-4.2,35.3,3.9,376,7.7
 2017-01-12T18:00:00.000Z,-4.2,35.4,4.2,378,8.4
 2017-01-12T19:00:00.000Z,-4.2,35.4,4.5,379,8.4
 2017-01-12T20:00:00.000Z,-4.2,35.5,4.4,381,9.3
 2017-01-12T21:00:00.000Z,-4.2,35.5,4,368,9.3
 2017-01-12T22:00:00.000Z,-4.2,35.6,4.4,372,8.6
 2017-01-12T23:00:00.000Z,-4.2,35.6,4.5,373,8.9
 2017-01-13T00:00:00.000Z,-4.2,35.6,4.1,370,10
 2017-01-13T01:00:00.000Z,-4.2,35.7,4,371,11.4
 2017-01-13T02:00:00.000Z,-4.2,35.7,4.5,372,10.2
 2017-01-13T03:00:00.000Z,-4.3,35.8,3.4,367,10.4
 2017-01-13T04:00:00.000Z,-4.3,35.8,3.7,365,10.4
 2017-01-13T05:00:00.000Z,-4.3,35.8,4,363,10.2
 2017-01-13T06:00:00.000Z,-4.3,35.9,4,357,9.6
 2017-01-13T07:00:00.000Z,-4.3,35.9,3.9,357,9.8
 2017-01-13T08:00:00.000Z,-4.3,36,4.3,352,10
 2017-01-13T09:00:00.000Z,-4.3,36,5.4,356,9.6
 2017-01-13T10:00:00.000Z,-4.3,36.1,5.9,357,9.3
 2017-01-13T11:00:00.000Z,-4.3,36.1,5.9,361,9.5
 2017-01-13T12:00:00.000Z,-4.3,36.1,5.8,357,10.9
 2017-01-13T13:00:00.000Z,-4.3,36.2,5.1,359,12.3
 2017-01-13T14:00:00.000Z,-4.3,36.2,5.2,363,12.9
 2017-01-13T15:00:00.000Z,-4.3,36.3,5.5,366,13.2
 2017-01-13T16:00:00.000Z,-4.3,36.3,3.9,374,13.6
 2017-01-13T17:00:00.000Z,-4.3,36.4,3.9,376,13
 2017-01-13T18:00:00.000Z,-4.3,36.4,3.1,376,13.4
 2017-01-13T19:00:00.000Z,-4.3,36.4,3.2,372,14.3
 2017-01-13T20:00:00.000Z,-4.3,36.5,1.9,370,14.8
 2017-01-13T21:00:00.000Z,-4.3,36.5,1.7,368,14.2
 2017-01-13T22:00:00.000Z,-4.3,36.6,2,366,13.3
 2017-01-13T23:00:00.000Z,-4.3,36.6,2.7,363,11.2
 2017-01-14T00:00:00.000Z,-4.3,36.7,4.9,372,5.9
 2017-01-14T01:00:00.000Z,-4.3,36.7,4.1,383,6.7
 2017-01-14T02:00:00.000Z,-4.4,36.7,3.9,381,6.8
 2017-01-14T03:00:00.000Z,-4.4,36.8,3.8,380,6.1
 2017-01-14T04:00:00.000Z,-4.4,36.8,3.8,379,5.9
 2017-01-14T05:00:00.000Z,-4.4,36.9,3.9,378,6.1
 2017-01-14T06:00:00.000Z,-4.4,36.9,3.6,382,7.1
 2017-01-14T07:00:00.000Z,-4.4,36.9,4.1,379,5.7
 2017-01-14T08:00:00.000Z,-4.4,37,2.8,388,8.5
 2017-01-14T09:00:00.000Z,-4.4,37,1.6,389,9.5
 2017-01-14T10:00:00.000Z,-4.4,37.1,2.2,384,8.8
 2017-01-14T11:00:00.000Z,-4.4,37.1,2.1,378,8.7
 2017-01-14T12:00:00.000Z,-4.4,37.2,1.5,371,9.2
 2017-01-14T13:00:00.000Z,-4.4,37.2,1.5,367,9.3
 2017-01-14T14:00:00.000Z,-4.4,37.2,1.2,365,9.5
 2017-01-14T15:00:00.000Z,-4.4,37.3,1.3,363,9.4
 2017-01-14T16:00:00.000Z,-4.4,37.3,1.3,364,9.2
 2017-01-14T17:00:00.000Z,-4.4,37.4,1.6,360,8.9
 2017-01-14T18:00:00.000Z,-4.4,37.4,1.4,353,9.3
 2017-01-14T19:00:00.000Z,-4.4,37.5,1.3,352,9.6
 2017-01-14T20:00:00.000Z,-4.4,37.5,1.1,347,10.9
 2017-01-14T21:00:00.000Z,-4.4,37.5,1.3,343,11.3
 2017-01-14T22:00:00.000Z,-4.4,37.6,1.4,340,11.9
 2017-01-14T23:00:00.000Z,-4.4,37.6,2.7,342,10.9
 2017-01-15T00:00:00.000Z,-4.4,37.7,3.5,345,10.9
 2017-01-15T01:00:00.000Z,-4.4,37.7,3.4,346,12.4
 2017-01-15T02:00:00.000Z,-4.5,37.8,3.3,341,13
 2017-01-15T03:00:00.000Z,-4.5,37.8,3.3,340,11.4
 2017-01-15T04:00:00.000Z,-4.5,37.8,2.8,345,11.6
 2017-01-15T05:00:00.000Z,-4.5,37.9,3.1,341,11.3
 2017-01-15T06:00:00.000Z,-4.5,37.9,3.6,336,11.4
 2017-01-15T07:00:00.000Z,-4.5,38,3,334,11.7
 2017-01-15T08:00:00.000Z,-4.5,38,3.2,335,11.1
 2017-01-15T09:00:00.000Z,-4.5,38.1,3.5,336,10.9
 2017-01-15T10:00:00.000Z,-4.5,38.1,3.4,334,10.1
 2017-01-15T11:00:00.000Z,-4.5,38.1,4.1,336,10.1
 2017-01-15T12:00:00.000Z,-4.5,38.2,4.6,335,10.7
 2017-01-15T13:00:00.000Z,-4.5,38.2,4.5,330,10.9
 2017-01-15T14:00:00.000Z,-4.5,38.3,4.4,329,11.6
 2017-01-15T15:00:00.000Z,-4.5,38.3,4.9,328,11.4
 2017-01-15T16:00:00.000Z,-4.5,38.3,5.4,321,10.7
 2017-01-15T17:00:00.000Z,-4.5,38.4,3.5,326,12
 2017-01-15T18:00:00.000Z,-4.5,38.4,4.4,329,11
 2017-01-15T19:00:00.000Z,-4.5,38.5,3.7,334,11.3
 2017-01-15T20:00:00.000Z,-4.5,38.5,3.4,334,11.2
 2017-01-15T21:00:00.000Z,-4.5,38.6,3.6,332,11.3
 2017-01-15T22:00:00.000Z,-4.5,38.6,3.3,331,11.7
 2017-01-15T23:00:00.000Z,-4.5,38.6,3.4,329,12.3
 2017-01-16T00:00:00.000Z,-4.5,38.7,3.1,329,12
 2017-01-16T01:00:00.000Z,-4.6,38.7,3.3,327,12
 2017-01-16T02:00:00.000Z,-4.6,38.8,3.1,327,11.8
 2017-01-16T03:00:00.000Z,-4.6,38.8,3.5,328,12
 2017-01-16T04:00:00.000Z,-4.6,38.9,3.7,329,12.6
 2017-01-16T05:00:00.000Z,-4.6,38.9,3.4,332,13.2
 2017-01-16T06:00:00.000Z,-4.6,38.9,4,329,12.3
 2017-01-16T07:00:00.000Z,-4.6,39,3.8,329,12.8
 2017-01-16T08:00:00.000Z,-4.6,39,3.6,327,12.7
 2017-01-16T09:00:00.000Z,-4.6,39.1,3.1,323,12.1
 2017-01-16T10:00:00.000Z,-4.6,39.1,3.7,319,11.1
 2017-01-16T11:00:00.000Z,-4.6,39.2,3.5,316,10.9
 2017-01-16T12:00:00.000Z,-4.6,39.2,3,318,11
 2017-01-16T13:00:00.000Z,-4.6,39.2,3.2,311,10.6
 2017-01-16T14:00:00.000Z,-4.6,39.3,3.6,310,10.2
 2017-01-16T15:00:00.000Z,-4.6,39.3,3.5,304,10.7
 2017-01-16T16:00:00.000Z,-4.6,39.4,3.7,298,10.8
 2017-01-16T17:00:00.000Z,-4.6,39.4,3.7,297,11.4
 2017-01-16T18:00:00.000Z,-4.6,39.4,4.6,309,16.5
 2017-01-16T19:00:00.000Z,-4.6,39.5,4.8,307,18.1
 2017-01-16T20:00:00.000Z,-4.6,39.5,3.8,307,20.6
 2017-01-16T21:00:00.000Z,-4.6,39.6,3.3,305,21.9
 2017-01-16T22:00:00.000Z,-4.6,39.6,4.2,305,18.5
 2017-01-16T23:00:00.000Z,-4.6,39.7,4.1,320,13.4
